Order ID,Customer ID,Product ID,Date ID,Ship ID,Sales,Quantity,Discount,Profit
CA-2017-001878,JG-15160,FUR-CH-10002880,20171229,20180102,393.568,4,0.2,-44.2764
CA-2015-001882,LF-17185,FUR-CH-10001146,20150305,20150305,383.607,7,0.1,63.9345
CA-2014-002891,HG-14845,FUR-CH-10002304,20140429,20140501,51.96,2,0,12.99
CA-2014-001890,TB-21520,FUR-TA-10000617,20141021,20141022,409.59,3,0.4,-122.877
CA-2014-001900,RA-19945,FUR-TA-10001857,20140829,20140902,174.0585,3,0.45,-110.7645
CA-2015-002559,TM-21010,FUR-BO-10004357,20150531,20150604,1406.86,7,0,140.686
US-2017-001921,EH-13765,FUR-CH-10003981,20170817,20170819,462.564,2,0.1,97.6524
CA-2017-001933,SV-20365,FUR-BO-10000468,20170806,20170810,145.74,3,0,23.3184
CA-2017-001934,SV-20365,FUR-FU-10001706,20170806,20170810,15.4,5,0,7.392
CA-2015-001937,NP-18685,FUR-FU-10002268,20150525,20150527,14.73,3,0,4.8609
CA-2016-001941,JE-15715,FUR-CH-10004287,20160708,20160712,662.88,3,0.2,74.574
CA-2014-001978,AS-10225,FUR-CH-10003774,20141018,20141020,545.88,6,0,70.9644
CA-2014-002695,DL-12865,FUR-FU-10004270,20141015,20141020,15.384,1,0.2,4.0383
CA-2014-003708,SS-20140,FUR-FU-10001940,20141123,20141127,6.368,2,0.6,-2.5472
CA-2014-001985,LW-16825,FUR-FU-10001940,20141125,20141127,23.88,3,0,10.5072
CA-2014-003990,AR-10540,FUR-FU-10001095,20141125,20141127,52.96,2,0,20.1248
CA-2017-004247,LS-16975,FUR-FU-10000576,20171128,20171204,1049.2,5,0,272.792
CA-2017-004248,LS-16975,FUR-FU-10004270,20171128,20171204,20.9,5,0,7.524
US-2017-001997,JS-16030,FUR-FU-10004020,20171202,20171204,8.752,4,0.6,-3.7196
CA-2017-002977,DV-13045,FUR-CH-10001797,20171204,20171204,188.552,7,0.3,-2.6936
CA-2017-004141,RA-19285,FUR-FU-10003798,20171201,20171204,79.12,5,0.2,13.846
CA-2015-001989,AS-10090,FUR-TA-10002855,20151109,20151113,1024.38,7,0,215.1198
CA-2017-002008,CM-12190,FUR-BO-10003034,20170803,20170804,183.372,2,0.3,-36.6744
CA-2015-002026,MC-17275,FUR-BO-10004409,20150313,20150315,141.96,2,0,39.7488
CA-2015-002042,SN-20560,FUR-FU-10004973,20150618,20150623,75.36,5,0.2,20.724
CA-2015-004449,LH-17155,FUR-FU-10000732,20150619,20150623,12.56,2,0,4.0192
CA-2015-002049,CK-12595,FUR-FU-10004848,20150711,20150713,289.8,7,0.2,36.225
CA-2015-002052,CK-12595,FUR-CH-10003833,20150711,20150713,341.488,8,0.3,-73.176
CA-2015-002054,CK-12595,FUR-FU-10003142,20150711,20150713,25.344,6,0.2,3.4848
CA-2017-002057,TP-21130,FUR-CH-10002335,20171222,20171225,1586.69,7,0,412.5394
CA-2017-002059,TP-21130,FUR-TA-10004534,20171222,20171225,411.8,2,0,70.006
CA-2014-002066,GG-14650,FUR-CH-10003833,20141031,20141104,146.352,3,0.2,-9.147
CA-2015-002070,ZC-21910,FUR-TA-10003954,20150413,20150419,710.832,3,0.2,-97.7394
CA-2014-002076,TR-21325,FUR-FU-10001861,20141201,20141205,58.2,3,0,28.518
CA-2017-002092,MM-17260,FUR-TA-10004607,20170715,20170719,310.443,3,0.3,-48.7839
CA-2014-002093,MP-17470,FUR-CH-10004289,20141117,20141121,479.9,5,0,81.583
CA-2014-003835,MY-18295,FUR-CH-10000847,20141124,20141124,611.058,3,0.3,-34.9176
CA-2014-003603,RB-19330,FUR-CH-10004997,20141117,20141124,657.93,5,0.3,-93.99
CA-2015-002112,SG-20080,FUR-CH-10004218,20151031,20151031,323.136,4,0.2,20.196
CA-2015-002116,SG-20080,FUR-BO-10002213,20151031,20151031,425.833,1,0.15,20.0392
CA-2017-002123,EH-14005,FUR-BO-10001972,20170922,20170924,241.96,2,0,41.1332
US-2014-002132,RF-19345,FUR-FU-10000076,20140520,20140522,139.86,7,0,60.1398
CA-2015-002137,TB-21625,FUR-FU-10002364,20151231,20160105,14.76,5,0.6,-11.439
CA-2015-002416,PP-18955,FUR-BO-10002824,20150706,20150711,301.96,2,0,60.392
US-2016-002146,TS-21160,FUR-CH-10002965,20160625,20160629,422.058,3,0.3,-18.0882
CA-2014-002149,WB-21850,FUR-FU-10003975,20141212,20141217,43.31,1,0,4.331
CA-2014-003129,CC-12100,FUR-FU-10004090,20141216,20141217,44.46,2,0,14.6718
CA-2014-003130,CC-12100,FUR-CH-10002602,20141216,20141217,241.568,2,0.2,18.1176
US-2014-004226,EB-13840,FUR-FU-10003930,20141213,20141217,94.428,3,0.6,-42.4926
US-2016-002155,BF-11170,FUR-FU-10004973,20160430,20160505,22.608,3,0.6,-10.1736
CA-2016-002614,BO-11350,FUR-CH-10002304,20160428,20160505,41.568,2,0.2,2.598
CA-2016-002161,LH-17155,FUR-FU-10002937,20160514,20160514,79.384,1,0.2,29.769
CA-2016-002182,CJ-12010,FUR-CH-10002084,20160507,20160511,442.764,4,0.1,59.0352
CA-2016-002185,CJ-12010,FUR-FU-10001940,20160507,20160511,63.68,8,0,28.0192
CA-2016-003312,AH-10030,FUR-FU-10003691,20160320,20160325,86.45,7,0,38.038
CA-2016-003766,DM-12955,FUR-TA-10004767,20160321,20160325,99.372,2,0.3,-1.4196
CA-2017-002189,IL-15100,FUR-FU-10003708,20170810,20170815,121.3,2,0,25.473
CA-2015-002204,BT-11305,FUR-FU-10004748,20150906,20150912,191.82,3,0,74.8098
CA-2015-002224,DK-13375,FUR-CH-10004860,20151206,20151206,70.686,1,0.3,-24.2352
CA-2016-002229,GM-14680,FUR-TA-10003238,20161001,20161005,330.588,1,0.4,-115.7058
CA-2017-002232,DB-13405,FUR-FU-10000293,20170626,20170701,526.45,5,0,31.587
CA-2017-002263,MV-17485,FUR-BO-10004015,20170206,20170209,359.97,3,0,79.1934
CA-2015-002273,JL-15850,FUR-FU-10000308,20150306,20150311,435.26,7,0,95.7572
CA-2014-002278,LM-17065,FUR-TA-10001039,20140627,20140701,85.98,1,0,22.3548
CA-2017-002280,JK-15625,FUR-CH-10003833,20171030,20171102,97.568,2,0.2,-6.098
CA-2017-002281,JK-15625,FUR-CH-10004289,20171030,20171102,614.272,8,0.2,-23.0352
CA-2017-002282,JK-15625,FUR-BO-10004467,20171030,20171102,199.98,2,0,37.9962
CA-2017-002290,RS-19420,FUR-TA-10001950,20170108,20170111,892.98,2,0,80.3682
CA-2015-002292,TS-21160,FUR-FU-10002937,20150420,20150425,595.38,6,0,297.69
CA-2017-003103,JG-15310,FUR-BO-10003660,20171222,20171227,220.98,1,0,50.8254
CA-2017-002295,FM-14215,FUR-FU-10003708,20171223,20171227,181.95,3,0,38.2095
CA-2015-002297,VD-21670,FUR-FU-10000965,20151101,20151105,259.7,5,0,106.477
CA-2017-002304,MO-17800,FUR-CH-10000785,20170917,20170922,723.92,4,0,188.2192
CA-2016-002306,BP-11185,FUR-BO-10003441,20161223,20161224,141.372,2,0.3,-14.1372
CA-2016-003721,AB-10255,FUR-FU-10001918,20161220,20161224,18.92,4,0,7.3788
US-2017-002309,BC-11125,FUR-CH-10001394,20170611,20170612,280.792,1,0.2,35.099
US-2014-002342,GM-14455,FUR-FU-10002501,20141231,20150103,63.2,5,0,23.384
CA-2016-002348,LT-17110,FUR-TA-10004619,20160313,20160318,557.585,5,0.3,0
US-2016-002364,AB-10060,FUR-FU-10004864,20160313,20160318,127.88,2,0,40.9216
CA-2015-002354,SC-20260,FUR-BO-10002545,20150831,20150902,1552.831,7,0.15,200.9546
US-2014-002358,CP-12340,FUR-TA-10003473,20140317,20140321,1579.746,7,0.4,-447.5947
US-2014-002359,CP-12340,FUR-TA-10001950,20140317,20140321,1071.576,4,0.4,-553.6476
US-2014-002360,CP-12340,FUR-TA-10004175,20140317,20140321,613.908,3,0.4,-122.7816
US-2016-002369,KL-16555,FUR-FU-10002298,20160923,20160927,532.704,6,0.2,-26.6352
CA-2016-002382,BE-11455,FUR-FU-10004848,20160506,20160510,54.712,7,0.2,11.6263
US-2015-002393,SG-20605,FUR-FU-10002878,20151206,20151210,113.92,4,0,42.1504
CA-2015-003374,SO-20335,FUR-FU-10002445,20151204,20151210,28.44,3,0,11.376
CA-2015-003375,SO-20335,FUR-CH-10002372,20151204,20151210,364.41,5,0.1,8.098
CA-2015-003377,SO-20335,FUR-CH-10002965,20151204,20151210,361.764,2,0.1,68.3332
CA-2014-003321,TS-21505,FUR-CH-10004287,20141220,20141225,662.88,3,0.2,74.574
US-2016-002404,HM-14860,FUR-BO-10000780,20160927,20161003,956.6648,7,0.32,-225.0976
CA-2014-002414,JA-15970,FUR-TA-10002356,20141112,20141116,629.064,3,0.2,31.4532
CA-2014-003205,RD-19900,FUR-FU-10000397,20141110,20141116,39.88,2,0,11.1664
CA-2014-003207,RD-19900,FUR-FU-10001867,20141110,20141116,53.2,5,0,14.896
CA-2016-002415,TB-21595,FUR-CH-10001714,20161229,20170102,754.45,5,0,60.356
CA-2014-002433,AZ-10750,FUR-CH-10002439,20140325,20140401,366.786,7,0.1,65.2064
CA-2017-002437,CA-12265,FUR-FU-10003708,20170703,20170710,545.85,9,0,114.6285
CA-2017-004230,LS-16945,FUR-FU-10003601,20170705,20170710,332.028,9,0.6,-348.6294
CA-2017-004296,MB-17305,FUR-FU-10001215,20170703,20170710,129.39,3,0,54.3438
CA-2014-002438,PW-19240,FUR-TA-10000849,20141118,20141120,145.98,2,0.5,-99.2664
CA-2017-002440,SW-20455,FUR-FU-10002597,20170717,20170722,7.904,2,0.2,2.1736
CA-2016-002448,BD-11320,FUR-CH-10000988,20161031,20161106,492.835,5,0.3,-14.081
CA-2016-002474,PF-19225,FUR-CH-10001190,20161103,20161106,217.584,2,0.2,-29.9178
US-2016-002471,CM-11935,FUR-FU-10002107,20160122,20160128,14.272,8,0.2,4.2816
US-2016-002472,CM-11935,FUR-BO-10002213,20160122,20160128,451.136,4,0.2,-67.6704
CA-2016-002694,AJ-10795,FUR-FU-10001475,20160122,20160128,109.9,5,0,37.366
CA-2017-002484,KN-16705,FUR-TA-10000617,20170828,20170903,1137.75,5,0,250.305
CA-2014-002496,SC-20575,FUR-CH-10000225,20140616,20140622,647.84,8,0,32.392
CA-2014-002507,KL-16645,FUR-FU-10004351,20140725,20140727,77.92,8,0,34.2848
CA-2016-002515,BB-11545,FUR-CH-10004540,20161111,20161117,47.992,2,0.3,-2.0568
CA-2016-004531,MB-17305,FUR-CH-10002335,20161114,20161117,408.006,2,0.1,72.5344
CA-2017-002518,DW-13585,FUR-FU-10003975,20170502,20170507,129.93,3,0,12.993
CA-2015-002537,SV-20365,FUR-CH-10000513,20150127,20150129,181.986,2,0.3,-54.5958
CA-2015-002540,EM-13810,FUR-CH-10003312,20150716,20150716,1348.704,6,0.2,-219.1644
CA-2015-002541,EM-13810,FUR-CH-10004086,20150716,20150716,700.152,3,0.2,78.7671
CA-2016-002542,KD-16615,FUR-FU-10002759,20160430,20160504,111.888,7,0.2,22.3776
CA-2016-002665,HF-14995,FUR-TA-10004534,20160501,20160504,370.62,3,0.4,-142.071
CA-2017-002547,JE-15745,FUR-BO-10001337,20170416,20170420,102.833,1,0.15,-6.049
US-2016-002557,BW-11110,FUR-FU-10004909,20161008,20161014,51.712,8,0.6,-32.32
CA-2017-002972,JF-15565,FUR-FU-10004671,20171106,20171109,28.272,2,0.2,6.3612
CA-2017-002574,SM-20320,FUR-FU-10000293,20170709,20170714,526.45,5,0,31.587
CA-2017-002927,BP-11155,FUR-FU-10000771,20170710,20170714,18.84,3,0,7.9128
US-2014-002579,SD-20485,FUR-FU-10004587,20140126,20140131,62.82,3,0,30.7818
US-2014-002584,SD-20485,FUR-FU-10001847,20140126,20140131,12.42,3,0,4.4712
US-2017-003429,SZ-20035,FUR-TA-10002041,20170703,20170706,215.148,2,0.4,-103.9882
CA-2017-002588,RA-19285,FUR-FU-10002045,20170630,20170706,22.23,1,0,9.7812
CA-2014-002610,MC-17590,FUR-TA-10000577,20141125,20141130,1218.735,5,0.3,-121.8735
CA-2014-002613,MC-17590,FUR-FU-10000221,20141125,20141130,6.096,3,0.6,-3.9624
CA-2014-002615,AG-10300,FUR-CH-10004886,20140426,20140503,230.28,3,0.2,23.028
US-2017-002632,JF-15295,FUR-FU-10000076,20170515,20170520,39.96,2,0,17.1828
US-2017-002633,JF-15295,FUR-CH-10002017,20170515,20170520,42.624,2,0.2,4.2624
US-2017-002634,JF-15295,FUR-CH-10004287,20170515,20170520,220.96,1,0.2,24.858
CA-2017-002641,SB-20170,FUR-CH-10000595,20170612,20170618,858.24,4,0.1,143.04
CA-2016-002645,BF-11170,FUR-FU-10000206,20160417,20160421,18.624,8,0.2,6.2856
CA-2016-003986,JM-15535,FUR-BO-10003441,20160417,20160421,257.499,3,0.15,24.2352
CA-2017-002655,AS-10225,FUR-BO-10003404,20170917,20170921,1292.94,3,0,77.5764
US-2015-002669,NL-18310,FUR-CH-10002774,20150825,20150830,40.784,1,0.2,4.5882
CA-2014-002701,SM-20320,FUR-FU-10004270,20140318,20140323,30.768,2,0.2,8.0766
CA-2014-002703,SM-20320,FUR-FU-10001986,20140318,20140323,122.352,3,0.2,15.294
CA-2015-002709,CC-12145,FUR-FU-10001876,20150130,20150206,227.36,7,0,81.8496
CA-2017-002712,CP-12085,FUR-FU-10003577,20171009,20171011,45.888,4,0.2,9.1776
CA-2017-003390,Dp-13240,FUR-TA-10001039,20171007,20171011,154.764,3,0.4,-36.1116
US-2017-003051,NZ-18565,FUR-FU-10003247,20171006,20171011,41.96,2,0,2.9372
CA-2014-002720,LF-17185,FUR-FU-10002759,20141206,20141208,23.976,3,0.6,-14.3856
CA-2017-002727,EP-13915,FUR-TA-10000849,20171107,20171113,350.352,4,0.4,-140.1408
CA-2017-002732,FH-14350,FUR-FU-10004017,20170213,20170219,107.53,1,0,21.506
CA-2015-002744,SC-20770,FUR-FU-10002253,20150620,20150625,257.64,6,0,100.4796
CA-2015-003520,MG-17875,FUR-TA-10002645,20150622,20150625,796.425,7,0.5,-525.6405
CA-2014-002747,KT-16480,FUR-TA-10002228,20140512,20140517,700.056,3,0.3,-130.0104
CA-2015-002778,JM-15535,FUR-BO-10003159,20150717,20150719,195.466,2,0.15,-13.7976
CA-2017-002779,SS-20140,FUR-FU-10001935,20170430,20170505,23.68,8,0.2,6.216
CA-2015-002786,CD-12790,FUR-CH-10004997,20150921,20150923,601.536,4,0.2,0
CA-2015-003761,GB-14530,FUR-FU-10001591,20150918,20150923,24.4,2,0,10.248
CA-2014-002797,KN-16450,FUR-BO-10001337,20140412,20140417,308.499,3,0.15,-18.147
CA-2015-002806,CC-12145,FUR-CH-10000553,20150907,20150911,47.516,2,0.3,-2.0364
CA-2015-002809,MH-18025,FUR-BO-10002213,20150725,20150727,704.9,5,0,56.392
CA-2015-002810,MH-18025,FUR-CH-10001854,20150725,20150727,561.568,2,0.2,28.0784
CA-2015-003324,TH-21550,FUR-FU-10002253,20150723,20150727,128.82,3,0,50.2398
US-2015-004384,RA-19915,FUR-BO-10004690,20150720,20150727,384.944,4,0.3,-126.4816
US-2015-004386,RA-19915,FUR-BO-10002545,20150720,20150727,913.43,5,0.3,-52.196
CA-2015-002812,MP-18175,FUR-FU-10001185,20151116,20151118,185.58,6,0,76.0878
CA-2015-002813,MP-18175,FUR-TA-10001520,20151116,20151118,214.11,3,0,36.3987
CA-2015-002815,MP-18175,FUR-TA-10000688,20151116,20151118,653.55,3,0,111.1035
CA-2015-002817,DR-12940,FUR-CH-10003817,20150901,20150908,60.74,1,0,15.185
CA-2015-002818,DR-12940,FUR-FU-10000308,20150901,20150908,124.36,2,0,27.3592
US-2015-004456,AS-10630,FUR-CH-10002372,20150903,20150908,129.568,2,0.2,-12.9568
CA-2016-002821,DM-13015,FUR-TA-10003748,20160505,20160508,298.776,3,0.2,7.4694
US-2014-002826,MT-18070,FUR-BO-10003272,20140925,20140930,300.5328,2,0.32,-97.2312
US-2016-002845,BG-11695,FUR-CH-10004853,20161227,20161231,845.488,8,0.3,-12.0784
CA-2016-004593,MC-18130,FUR-CH-10003535,20161226,20161231,146.352,3,0.2,-5.4882
CA-2016-004595,MC-18130,FUR-TA-10003473,20161226,20161231,902.712,3,0.2,33.8517
CA-2017-003317,EB-13750,FUR-FU-10001468,20171110,20171115,341.96,5,0.6,-427.45
CA-2017-002848,DM-13345,FUR-FU-10003832,20170408,20170415,56.28,6,0,15.7584
CA-2016-002857,DJ-13510,FUR-CH-10001215,20160826,20160829,1603.136,4,0.2,100.196
CA-2016-002858,CC-12370,FUR-CH-10000988,20160815,20160817,225.296,2,0.2,22.5296
CA-2017-002861,SC-20380,FUR-BO-10004695,20170519,20170523,1628.82,9,0,374.6286
CA-2017-003941,TS-21340,FUR-FU-10002456,20170518,20170523,14.56,2,0,6.2608
CA-2014-002872,BF-11275,FUR-CH-10001482,20140322,20140326,314.352,3,0.2,-35.3646
US-2016-002876,TD-20995,FUR-CH-10004289,20160121,20160123,153.568,2,0.2,-5.7588
US-2016-002877,TD-20995,FUR-CH-10000785,20160121,20160123,1013.488,7,0.2,76.0116
CA-2016-002884,BK-11260,FUR-FU-10001852,20161111,20161116,6.96,4,0,2.2272
US-2016-002886,EP-13915,FUR-CH-10003396,20161018,20161022,307.92,5,0.2,-34.641
CA-2017-002895,JC-16105,FUR-FU-10000771,20171023,20171029,69.08,11,0,29.0136
CA-2016-002905,KH-16330,FUR-CH-10003981,20160627,20160701,539.658,3,0.3,-7.7094
CA-2016-002920,LS-17200,FUR-FU-10002088,20161123,20161123,14.368,2,0.2,3.9512
CA-2016-002921,LS-17200,FUR-FU-10003976,20161123,20161123,70.448,7,0.2,12.3284
CA-2014-002926,JM-16195,FUR-FU-10002116,20140902,20140905,70.71,1,0,4.9497
CA-2015-002933,TT-21220,FUR-CH-10000785,20150808,20150808,144.784,1,0.2,10.8588
CA-2017-002941,JD-16150,FUR-CH-10000422,20170325,20170331,90.99,1,0,14.5584
CA-2017-002942,JD-16150,FUR-CH-10004675,20170325,20170331,1526.56,7,0,427.4368
CA-2017-002943,JD-16150,FUR-CH-10002880,20170325,20170331,368.97,3,0,40.5867
CA-2017-002947,MP-18175,FUR-FU-10004963,20171214,20171218,26.25,3,0,11.025
CA-2017-002952,EM-14140,FUR-CH-10004875,20171112,20171112,113.888,2,0.2,9.9652
CA-2017-002953,EM-14140,FUR-FU-10000305,20171112,20171112,113.568,2,0.2,-5.6784
CA-2017-002957,MA-17995,FUR-CH-10002647,20170627,20170704,191.646,3,0.1,31.941
CA-2015-003031,DM-12955,FUR-BO-10000468,20150921,20150927,194.32,4,0,31.0912
CA-2017-002963,AY-10555,FUR-CH-10002774,20171216,20171221,81.568,2,0.2,9.1764
CA-2017-002964,AY-10555,FUR-CH-10003817,20171216,20171221,97.184,2,0.2,6.074
CA-2017-002966,AY-10555,FUR-FU-10002445,20171216,20171221,18.96,2,0,7.584
CA-2017-003029,AI-10855,FUR-CH-10003846,20171217,20171221,504.9,5,0,80.784
CA-2017-004104,RB-19465,FUR-FU-10001940,20171221,20171221,15.92,2,0,7.0048
CA-2014-002967,Co-12640,FUR-FU-10001473,20141227,20141231,32.952,6,0.6,-19.7712
CA-2015-002975,AG-10675,FUR-TA-10001095,20150507,20150512,244.006,2,0.3,-31.3722
CA-2014-002979,ND-18370,FUR-CH-10000422,20140113,20140116,545.94,6,0,87.3504
CA-2015-002981,GB-14575,FUR-FU-10003623,20150612,20150617,43.296,2,0.2,4.3296
US-2014-002985,RC-19960,FUR-TA-10003238,20141206,20141211,275.49,1,0.5,-170.8038
CA-2016-002986,JB-16045,FUR-FU-10000755,20160525,20160530,24.96,4,0,6.24
US-2016-003018,MH-18115,FUR-FU-10004973,20160823,20160830,22.608,3,0.6,-10.1736
CA-2016-003116,MS-17770,FUR-CH-10001973,20160823,20160830,532.704,6,0.2,-39.9528
CA-2015-003022,SC-20095,FUR-FU-10004090,20151108,20151114,66.69,3,0,22.0077
US-2015-003039,BD-11605,FUR-FU-10004666,20150611,20150616,29.16,2,0,10.7892
US-2016-003041,ZD-21925,FUR-FU-10004270,20160505,20160509,16.72,5,0.2,3.344
CA-2014-003072,YC-21895,FUR-FU-10002379,20141117,20141122,124.41,3,0,14.9292
US-2014-003303,CS-11950,FUR-FU-10001473,20141118,20141122,60.312,3,0.2,5.2773
CA-2014-003077,KM-16375,FUR-FU-10003724,20140720,20140724,16.74,5,0.6,-14.229
CA-2014-003078,KM-16375,FUR-CH-10002024,20140720,20140724,981.372,2,0.3,-140.196
US-2014-003355,CA-12310,FUR-TA-10004152,20140719,20140724,70.56,1,0.3,-4.032
CA-2017-003099,CV-12805,FUR-BO-10002268,20170427,20170501,220.2656,4,0.32,-42.1096
CA-2017-003101,CS-12355,FUR-BO-10003441,20170414,20170419,242.352,3,0.2,9.0882
CA-2017-003252,BG-11740,FUR-FU-10001473,20170417,20170419,60.312,3,0.2,5.2773
CA-2015-003119,JE-15610,FUR-CH-10003312,20150611,20150612,1123.92,5,0.2,-182.637
CA-2015-003121,JE-15610,FUR-FU-10003464,20150611,20150612,48.672,3,0.2,7.3008
CA-2014-003133,JP-15460,FUR-FU-10004586,20140824,20140826,13.28,2,0,6.3744
US-2014-004089,LH-16900,FUR-BO-10000711,20140819,20140826,638.82,9,0,172.4814
CA-2017-003140,LS-16975,FUR-FU-10001756,20171112,20171118,22.848,3,0.6,-17.7072
CA-2017-003438,RA-19945,FUR-FU-10003849,20171030,20171030,16.192,2,0.6,-8.5008
CA-2017-003439,RA-19945,FUR-TA-10002041,20171030,20171030,251.006,2,0.3,-68.1302
CA-2017-003146,CS-11845,FUR-CH-10004495,20170211,20170213,963.136,4,0.2,108.3528
CA-2017-003549,RD-19810,FUR-CH-10000553,20171030,20171101,33.94,1,0,9.1638
CA-2015-003154,NF-18385,FUR-FU-10004091,20151215,20151218,262.864,7,0.2,69.0018
CA-2016-003168,KW-16435,FUR-FU-10002671,20161029,20161031,67,5,0,32.16
US-2016-003892,SP-20860,FUR-CH-10001394,20161124,20161130,1684.752,6,0.2,210.594
CA-2016-003169,KC-16675,FUR-CH-10003833,20160528,20160603,390.272,8,0.2,-24.392
US-2016-003173,KT-16465,FUR-CH-10000665,20160321,20160328,528.43,5,0.3,0
CA-2017-003231,BN-11515,FUR-FU-10004960,20170901,20170905,114.9,5,0,39.066
CA-2016-003236,RC-19825,FUR-TA-10002903,20160115,20160115,181.797,1,0.3,-15.5826
CA-2017-003245,SJ-20215,FUR-CH-10002602,20171201,20171205,317.058,3,0.3,-18.1176
CA-2015-003273,SJ-20215,FUR-CH-10002774,20150209,20150216,203.92,5,0.2,22.941
CA-2014-003284,MH-17785,FUR-FU-10000221,20140930,20141006,15.24,3,0,5.1816
CA-2017-003334,GM-14455,FUR-FU-10002963,20171214,20171220,2.032,1,0.6,-1.3208
CA-2017-003982,PL-18925,FUR-FU-10003096,20171215,20171220,22.77,3,0,9.7911
US-2014-003352,BM-11650,FUR-BO-10002916,20140923,20140928,435.999,3,0.15,20.5176
US-2015-003362,TC-21535,FUR-FU-10000672,20150604,20150608,35.28,3,0,11.9952
CA-2014-003366,LC-17050,FUR-BO-10003966,20140131,20140202,290.666,2,0.15,3.4196
US-2014-003796,EJ-13720,FUR-TA-10003469,20140127,20140202,333,3,0.2,-16.65
CA-2015-003384,MS-17365,FUR-CH-10003535,20151204,20151209,384.174,7,0.1,29.8802
CA-2015-003677,MH-17620,FUR-FU-10004090,20151205,20151209,44.46,2,0,14.6718
CA-2015-004563,HM-14860,FUR-FU-10002111,20151204,20151209,36.4,5,0,13.832
CA-2017-003404,HZ-14950,FUR-FU-10003919,20170529,20170605,65.424,4,0.6,-52.3392
US-2014-003406,LB-16795,FUR-CH-10002965,20140423,20140427,281.372,2,0.3,-12.0588
US-2014-003407,LB-16795,FUR-CH-10002965,20140423,20140427,281.372,2,0.3,-12.0588
US-2014-003409,LB-16795,FUR-FU-10002191,20140423,20140427,22.336,4,0.2,7.8176
CA-2015-003420,CC-12430,FUR-CH-10000665,20150906,20150913,271.764,2,0.1,60.392
CA-2015-003427,DE-13255,FUR-CH-10000988,20150924,20150928,1408.1,10,0,394.268
US-2015-003437,NM-18520,FUR-FU-10003849,20150927,20150929,24.288,3,0.6,-12.7512
CA-2017-003458,AS-10090,FUR-FU-10003832,20170916,20170918,22.512,3,0.2,2.2512
US-2015-003467,EH-13765,FUR-BO-10004695,20150910,20150914,361.96,2,0,83.2508
CA-2017-003474,EP-13915,FUR-CH-10000785,20170303,20170310,180.98,1,0,47.0548
CA-2014-003482,PJ-19015,FUR-FU-10004415,20140407,20140410,8.96,2,0,2.7776
CA-2014-003484,CC-12610,FUR-FU-10002456,20140827,20140829,29.12,4,0,12.5216
CA-2014-003485,CC-12610,FUR-TA-10003569,20140827,20140829,1202.94,3,0,300.735
CA-2015-003489,RH-19600,FUR-CH-10004086,20150702,20150706,408.422,2,0.3,-5.8346
CA-2015-003490,RH-19600,FUR-CH-10003774,20150702,20150706,382.116,6,0.3,-92.7996
CA-2016-003497,CA-12055,FUR-TA-10001932,20160808,20160815,513.024,2,0.2,12.8256
CA-2014-003508,SC-20020,FUR-BO-10001608,20140620,20140624,193.0656,4,0.32,-19.8744
CA-2016-003552,ME-17320,FUR-CH-10002965,20160329,20160402,844.116,6,0.3,-36.1764
CA-2016-003975,JM-15250,FUR-FU-10004848,20160329,20160402,414,8,0,124.2
CA-2014-003599,LC-17140,FUR-FU-10002456,20140909,20140914,17.472,3,0.2,5.0232
CA-2016-003929,JS-15880,FUR-BO-10004409,20160314,20160317,241.332,5,0.32,-14.196
CA-2016-004402,GZ-14470,FUR-FU-10004306,20160317,20160317,971.5,5,0,252.59
CA-2017-003625,BC-11125,FUR-CH-10002647,20170519,20170521,681.408,12,0.2,42.588
CA-2016-003639,PP-18955,FUR-FU-10000758,20161110,20161114,148.288,7,0.2,29.6576
CA-2016-004511,KM-16225,FUR-FU-10001085,20161110,20161114,37.3,2,0,17.158
CA-2015-003659,EB-13750,FUR-FU-10003194,20150312,20150317,30.88,4,0.2,3.86
CA-2015-003660,EB-13750,FUR-FU-10001731,20150312,20150317,6.408,3,0.2,1.4418
CA-2015-003680,BT-11680,FUR-FU-10002918,20150709,20150714,181.96,2,0,20.0156
US-2015-003694,FA-14230,FUR-FU-10003026,20151030,20151102,15.488,4,0.2,3.6784
CA-2015-003698,TC-21475,FUR-FU-10000305,20151119,20151121,141.96,2,0,22.7136
CA-2016-003702,MF-17665,FUR-FU-10002445,20160109,20160113,15.168,2,0.2,3.792
CA-2014-003716,JK-15625,FUR-CH-10002602,20141208,20141210,603.92,5,0.2,45.294
CA-2017-003736,RM-19750,FUR-FU-10002554,20170306,20170311,71.97,3,0,16.5531
CA-2016-003747,RA-19915,FUR-CH-10002084,20160923,20160928,368.97,3,0,81.1734
CA-2016-003757,JG-15310,FUR-CH-10004983,20160303,20160306,563.43,5,0.3,-56.343
CA-2016-003763,TS-21160,FUR-BO-10001337,20160813,20160818,241.96,2,0,24.196
CA-2014-003769,KB-16585,FUR-CH-10000988,20141216,20141220,1013.832,9,0.2,101.3832
CA-2016-003771,CM-12160,FUR-TA-10004256,20161217,20161221,2003.52,6,0.2,-325.572
CA-2015-003778,JB-16045,FUR-FU-10002298,20150503,20150508,665.88,6,0,106.5408
CA-2016-003983,CC-12370,FUR-CH-10003061,20160707,20160709,287.968,4,0.2,-3.5996
CA-2016-003801,NC-18415,FUR-CH-10003606,20161014,20161020,102.592,1,0.2,10.2592
CA-2017-003828,RW-19540,FUR-CH-10004086,20170507,20170511,1458.65,5,0,423.0085
