Row ID,Order ID,Order_Date_Key,Ship_Date_Key,Customer_Key,Product_Key,Ship_Mode_Key,Location_Key,Sales,Quantity,Discount,Profit
3051,US-2017-148054,20171006,20171011,46,296,2,265,41.96,2,0.0,2.9372
3059,CA-2017-131492,20171019,20171024,419,142,1,50,30.56,2,0.0,10.3904
3060,CA-2017-131492,20171019,20171024,419,297,1,72,24.368,2,0.2,-3.3506
3072,CA-2014-119375,20141117,20141122,420,298,2,239,124.41,3,0.0,14.9292
3075,CA-2015-126137,20151003,20151008,33,134,2,3,120.666,2,0.82,18.4548
3077,CA-2014-143903,20140720,20140724,421,182,2,266,16.74,5,0.6,-14.229
3078,CA-2014-143903,20140720,20140724,421,101,2,266,981.372,2,0.3,-140.196
3087,CA-2017-118773,20170209,20170214,422,293,2,13,3.984,2,0.6,-2.6892
3089,US-2017-159205,20170331,20170402,423,217,1,1,61.0,5,0.0,25.62
3099,CA-2017-135692,20170427,20170501,19,68,2,70,220.2656,4,0.32,-42.1096
3101,CA-2017-131233,20170414,20170419,424,145,2,40,242.352,3,0.2,9.0882
3103,CA-2017-119578,20171222,20171227,425,299,1,190,220.98,1,0.0,50.8254
3116,CA-2016-150350,20160823,20160830,426,184,2,51,532.704,6,0.2,-39.9528
3119,CA-2015-121720,20150611,20150612,427,66,3,68,1123.92,5,0.2,-182.637
3121,CA-2015-121720,20150611,20150612,427,300,3,68,48.672,3,0.2,7.3008
3129,CA-2014-136399,20141216,20141217,428,137,3,267,44.46,2,0.0,14.6718
3130,CA-2014-136399,20141216,20141217,428,64,3,130,241.568,2,0.2,18.1176
3133,CA-2014-107916,20140824,20140826,429,301,3,91,13.28,2,0.0,6.3744
3140,CA-2017-164168,20171112,20171118,24,62,2,204,22.848,3,0.6,-17.7072
3145,US-2016-148110,20160905,20160911,103,99,2,268,347.802,7,0.3,-24.843
3146,CA-2017-131828,20170211,20170213,430,302,1,51,963.136,4,0.2,108.3528
3154,CA-2015-147830,20151215,20151218,67,54,3,23,262.864,7,0.2,69.0018
3157,CA-2015-139584,20150824,20150828,354,5,2,16,284.364,2,0.4,-75.8304
3168,CA-2016-146682,20161029,20161031,57,59,3,199,67.0,5,0.0,32.16
3169,CA-2016-138695,20160528,20160603,64,239,2,269,390.272,8,0.2,-24.392
3173,US-2016-133879,20160321,20160328,205,140,2,36,528.43,5,0.3,0.0
3176,US-2017-132059,20170923,20170929,177,158,2,270,180.588,2,0.7,-240.784
3179,CA-2017-105235,20171205,20171211,431,4,2,75,20.94,3,0.0,6.0726
3180,CA-2017-105235,20171205,20171211,431,31,2,75,58.68,2,0.0,18.1908
3201,CA-2014-164224,20140518,20140520,432,251,1,56,149.232,3,0.2,3.7308
3205,CA-2014-158372,20141110,20141116,433,15,2,120,39.88,2,0.0,11.1664
3207,CA-2014-158372,20141110,20141116,433,175,2,120,53.2,5,0.0,14.896
3231,CA-2017-131625,20170901,20170905,258,188,1,16,114.9,5,0.0,39.066
3236,CA-2016-140746,20160115,20160115,198,52,4,271,181.797,1,0.3,-15.5826
3239,US-2016-127971,20161120,20161127,434,236,2,127,318.43,5,0.3,-77.333
3241,US-2016-127971,20161120,20161127,434,70,2,127,7.068,3,0.6,-2.8272
3245,CA-2017-113355,20171201,20171205,435,64,2,201,317.058,3,0.3,-18.1176
3249,CA-2016-159730,20160917,20160921,322,288,2,87,113.888,2,0.2,9.9652
3252,CA-2017-119389,20170417,20170419,436,199,3,114,60.312,3,0.2,5.2773
3258,US-2016-161844,20161209,20161214,224,193,1,28,79.974,3,0.4,-29.3238
3273,CA-2015-146038,20150209,20150216,435,6,2,130,203.92,5,0.2,22.941
3284,CA-2014-159478,20140930,20141006,120,111,2,18,15.24,3,0.0,5.1816
3294,CA-2014-106264,20141226,20141230,296,167,2,74,3.48,2,0.0,1.1136
3303,US-2014-159926,20141118,20141122,93,199,2,4,60.312,3,0.2,5.2773
3312,CA-2016-162747,20160320,20160325,437,178,1,272,86.45,7,0.0,38.038
3313,US-2014-133130,20140927,20141001,438,64,2,120,603.92,5,0.2,45.294
3315,CA-2017-169978,20171224,20171228,439,64,2,91,271.764,2,0.1,48.3136
3317,CA-2017-161739,20171110,20171115,440,254,1,115,341.96,5,0.6,-427.45
3321,CA-2014-134551,20141220,20141225,441,32,2,32,662.88,3,0.2,74.574
3324,CA-2015-120810,20150723,20150727,442,123,2,16,128.82,3,0.0,50.2398
3334,CA-2017-122595,20171214,20171220,213,303,2,84,2.032,1,0.6,-1.3208
3337,US-2017-109253,20170821,20170822,443,304,3,167,129.92,4,0.0,10.3936
3338,US-2017-109253,20170821,20170822,443,5,3,167,568.728,3,0.2,28.4364
3343,CA-2016-145982,20160827,20160901,10,213,1,273,244.615,1,0.3,20.967
3352,US-2014-134733,20140923,20140928,136,305,2,120,435.999,3,0.15,20.5176
3355,US-2014-150434,20140719,20140724,444,306,2,274,70.56,1,0.3,-4.032
3362,US-2015-142020,20150604,20150608,196,307,1,40,35.28,3,0.0,11.9952
3365,CA-2016-130050,20160716,20160718,445,150,1,49,9.552,3,0.6,-3.8208
3366,CA-2014-115161,20140131,20140202,446,212,3,275,290.666,2,0.15,3.4196
3369,CA-2015-115511,20151121,20151125,411,308,2,276,141.96,2,0.0,41.1684
3374,CA-2015-161718,20151204,20151210,2,290,2,277,28.44,3,0.0,11.376
3375,CA-2015-161718,20151204,20151210,2,83,2,277,364.41,5,0.1,8.098
3377,CA-2015-161718,20151204,20151210,2,50,2,277,361.764,2,0.1,68.3332
3381,CA-2017-103156,20171123,20171124,394,309,3,114,24.048,9,0.2,7.2144
3384,CA-2015-130659,20151204,20151209,302,310,1,18,384.174,7,0.1,29.8802
3390,CA-2017-148404,20171007,20171011,447,195,2,175,154.764,3,0.4,-36.1116
3403,CA-2015-129700,20150504,20150505,161,150,3,278,22.288,7,0.6,-8.9152
3404,CA-2017-168739,20170529,20170605,253,311,2,127,65.424,4,0.6,-52.3392
3406,US-2014-150119,20140423,20140427,448,50,2,37,281.372,2,0.3,-12.0588
3407,US-2014-150119,20140423,20140427,448,50,2,37,281.372,2,0.3,-12.0588
3409,US-2014-150119,20140423,20140427,448,155,2,37,22.336,4,0.2,7.8176
3420,CA-2015-150791,20150906,20150913,141,140,2,40,271.764,2,0.1,60.392
3427,CA-2015-153381,20150924,20150928,449,223,2,279,1408.1,10,0.0,394.268
3429,US-2017-111024,20170703,20170706,207,74,1,280,215.148,2,0.4,-103.9882
3432,CA-2017-148264,20171208,20171209,280,312,3,281,128.9,2,0.0,15.468
3437,US-2015-100531,20150927,20150929,225,108,3,11,24.288,3,0.6,-12.7512
3438,CA-2017-152583,20171030,20171030,281,108,4,266,16.192,2,0.6,-8.5008
3439,CA-2017-152583,20171030,20171030,281,74,4,266,251.006,2,0.3,-68.1302
3458,CA-2017-136448,20170916,20170918,289,280,3,44,22.512,3,0.2,2.2512
3467,US-2015-147242,20150910,20150914,284,38,2,282,361.96,2,0.0,83.2508
3469,CA-2016-146143,20161214,20161219,233,270,2,53,133.38,6,0.0,58.6872
3471,US-2016-150035,20161201,20161205,237,182,2,45,16.74,2,0.0,4.3524
3474,CA-2017-111815,20170303,20170310,377,69,2,283,180.98,1,0.0,47.0548
3481,CA-2016-131289,20161208,20161214,184,241,2,50,1421.664,6,0.2,-195.4788
3482,CA-2014-124023,20140407,20140410,135,208,3,284,8.96,2,0.0,2.7776
3484,CA-2014-124688,20140827,20140829,450,203,3,107,29.12,4,0.0,12.5216
3485,CA-2014-124688,20140827,20140829,450,272,3,107,1202.94,3,0.0,300.735
3489,CA-2015-157322,20150702,20150706,451,61,2,285,408.422,2,0.3,-5.8346
3490,CA-2015-157322,20150702,20150706,451,236,2,285,382.116,6,0.3,-92.7996
3496,CA-2017-142034,20170924,20170928,83,140,2,286,603.92,4,0.0,181.176
3497,CA-2016-107328,20160808,20160815,452,168,2,69,513.024,2,0.2,12.8256
3508,CA-2014-166863,20140620,20140624,453,313,2,287,193.0656,4,0.32,-19.8744
3513,CA-2017-140326,20170904,20170906,131,314,3,84,825.174,9,0.3,-117.882
3520,CA-2015-124975,20150622,20150625,454,259,3,81,796.425,7,0.5,-525.6405
3542,CA-2016-157511,20160918,20160920,114,262,3,37,5.352,3,0.2,1.6056
3543,CA-2016-157511,20160918,20160920,114,99,3,37,99.372,2,0.3,-7.098
3549,CA-2017-155292,20171030,20171101,455,248,3,73,33.94,1,0.0,9.1638
3552,CA-2016-152555,20160329,20160402,219,50,1,84,844.116,6,0.3,-36.1764
3568,CA-2016-137176,20160909,20160914,423,280,1,288,15.008,4,0.6,-12.0064
3581,CA-2016-104157,20160725,20160729,456,71,2,53,2430.08,8,0.0,388.8128
3584,CA-2015-121650,20151210,20151216,457,272,2,289,801.96,2,0.0,200.49
3585,CA-2015-121650,20151210,20151216,457,197,2,289,191.96,2,0.0,32.6332
3599,CA-2014-102869,20140909,20140914,195,203,1,4,17.472,3,0.2,5.0232
3603,CA-2014-159835,20141117,20141124,458,105,2,44,657.93,5,0.3,-93.99
3605,CA-2017-112956,20170821,20170827,442,196,2,290,25.16,2,0.0,8.5544
3606,CA-2017-112956,20170821,20170827,442,188,2,290,91.92,4,0.0,31.2528
3615,CA-2017-112529,20171119,20171121,380,194,3,26,718.116,6,0.3,-71.8116
3623,CA-2014-159184,20140914,20140919,459,222,2,291,142.4,5,0.0,52.688
3625,CA-2017-113530,20170519,20170521,328,99,1,35,681.408,12,0.2,42.588
3639,CA-2016-145177,20161110,20161114,211,209,2,292,148.288,7,0.2,29.6576
3659,CA-2015-128083,20150312,20150317,440,20,2,293,30.88,4,0.2,3.86
3660,CA-2015-128083,20150312,20150317,440,315,2,293,6.408,3,0.2,1.4418
3675,CA-2017-154109,20171106,20171111,460,236,2,44,127.372,2,0.3,-30.9332
3677,CA-2015-156440,20151205,20151209,461,137,2,92,44.46,2,0.0,14.6718
3680,CA-2015-132626,20150709,20150714,267,56,2,294,181.96,2,0.0,20.0156
3694,US-2015-131359,20151030,20151102,272,316,1,27,15.488,4,0.2,3.6784
3698,CA-2015-151680,20151119,20151121,418,289,1,25,141.96,2,0.0,22.7136
3701,CA-2017-169411,20171224,20171229,287,154,2,109,37.93,1,0.0,6.8274
3702,CA-2016-126543,20160109,20160113,462,290,1,295,15.168,2,0.2,3.792
3708,CA-2014-120544,20141123,20141127,382,150,2,296,6.368,2,0.6,-2.5472
3711,CA-2017-113670,20171015,20171017,463,43,3,62,510.24,3,0.2,6.378
3714,CA-2017-166198,20170421,20170424,261,162,3,87,162.6,3,0.0,34.146
3716,CA-2014-135608,20141208,20141210,326,64,1,121,603.92,5,0.2,45.294
3721,CA-2016-151155,20161220,20161224,464,60,2,53,18.92,4,0.0,7.3788
3736,CA-2017-168193,20170306,20170311,465,186,1,75,71.97,3,0.0,16.5531
3747,CA-2016-149979,20160923,20160928,174,246,1,141,368.97,3,0.0,81.1734
3748,CA-2017-161956,20170827,20170829,43,207,1,281,198.46,2,0.0,99.23
3752,CA-2017-161956,20170827,20170829,43,77,1,281,230.28,3,0.2,23.028
3757,CA-2016-116799,20160303,20160306,425,317,3,297,563.43,5,0.3,-56.343
3761,CA-2015-167745,20150918,20150923,180,217,2,130,24.4,2,0.0,10.248
3763,CA-2016-156251,20160813,20160818,312,90,1,298,241.96,2,0.0,24.196
3766,CA-2016-163153,20160321,20160325,413,229,2,49,99.372,2,0.3,-1.4196
3769,CA-2014-153913,20141216,20141220,466,223,1,237,1013.832,9,0.2,101.3832
3771,CA-2016-155530,20161217,20161221,467,103,2,45,2003.52,6,0.2,-325.572
3778,CA-2015-107937,20150503,20150508,410,257,2,299,665.88,6,0.0,106.5408
3796,US-2014-117163,20140127,20140202,468,318,2,120,333.0,3,0.2,-16.65
3799,CA-2017-147760,20171104,20171105,47,67,3,300,523.764,3,0.4,-192.0468
3801,CA-2016-156503,20161014,20161020,469,319,2,301,102.592,1,0.2,10.2592
3810,CA-2015-113628,20151112,20151119,470,320,2,293,523.92,5,0.2,-72.039
3812,CA-2015-113628,20151112,20151119,470,42,2,293,146.136,3,0.2,16.4403
3817,CA-2015-102582,20150915,20150919,411,272,2,284,801.96,2,0.0,200.49
3819,CA-2015-102582,20150915,20150919,411,110,2,284,1056.86,7,0.0,306.4894
3821,CA-2017-141873,20171009,20171014,396,238,2,40,314.352,3,0.2,-15.7176
3828,CA-2017-141733,20170507,20170511,282,61,2,67,1458.65,5,0.0,423.0085
3829,CA-2017-141733,20170507,20170511,282,273,2,67,26.64,1,0.0,7.4592
3830,CA-2017-141733,20170507,20170511,282,97,2,67,476.8,2,0.0,119.2
3832,US-2015-111927,20151114,20151119,471,45,2,89,76.14,3,0.0,26.649
3835,CA-2014-105984,20141124,20141124,472,200,4,37,611.058,3,0.3,-34.9176
3839,CA-2014-126760,20140726,20140802,11,66,2,155,674.352,3,0.2,-109.5822
3840,CA-2014-126760,20140726,20140802,11,189,2,155,134.01,9,0.0,36.1827
3842,US-2014-109162,20140608,20140612,473,99,2,302,170.352,3,0.2,10.647
3846,CA-2014-101931,20141028,20141031,227,90,3,130,616.998,6,0.15,-36.294
3852,CA-2015-127593,20150921,20150921,474,24,4,273,85.3,2,0.0,14.501
3854,US-2017-131849,20170606,20170610,475,321,2,45,4.95,1,0.0,2.178
3860,CA-2017-154039,20170217,20170222,210,168,2,84,480.96,3,0.5,-269.3376
3865,CA-2015-157133,20151128,20151203,25,322,2,303,151.96,5,0.6,-182.352
3869,CA-2015-132486,20151023,20151027,476,302,1,92,240.784,1,0.2,27.0882
3870,CA-2015-132486,20151023,20151027,476,174,1,92,191.968,7,0.2,16.7972
3873,CA-2015-132486,20151023,20151027,476,218,1,92,842.352,3,0.2,42.1176
3883,CA-2015-129896,20150615,20150620,477,322,2,235,364.704,6,0.2,-36.4704
3884,CA-2015-129896,20150615,20150620,477,323,2,235,40.256,4,0.2,11.0704
3892,US-2016-163881,20161124,20161130,478,139,2,69,1684.752,6,0.2,210.594
3907,CA-2015-167010,20150405,20150410,479,254,2,44,547.136,4,0.2,-68.392
3910,CA-2015-167010,20150405,20150410,479,233,2,256,7.584,1,0.2,2.37
3911,CA-2015-167010,20150405,20150410,479,324,2,44,352.45,5,0.5,-211.47
3914,CA-2017-148068,20170918,20170925,480,173,2,18,9.82,2,0.0,3.2406
3915,US-2017-142573,20170718,20170723,460,168,2,59,801.6,5,0.5,-448.896
3916,US-2017-142573,20170718,20170723,460,11,2,59,161.568,2,0.2,10.098
3919,US-2017-142573,20170718,20170723,460,17,2,59,311.976,3,0.2,-42.8967
3927,CA-2014-103940,20140917,20140921,258,271,2,87,35.34,2,0.0,13.4292
3929,CA-2016-162082,20160314,20160317,159,134,3,304,241.332,5,0.32,-14.196
3939,CA-2015-118955,20150616,20150620,471,181,2,201,197.372,2,0.3,-25.3764
3940,US-2016-143448,20161210,20161210,481,96,4,305,1424.9,5,0.0,356.225
3941,CA-2017-117863,20170518,20170523,482,203,2,40,14.56,2,0.0,6.2608
3951,CA-2016-119963,20161118,20161122,8,33,2,153,255.108,6,0.3,-18.222
3955,CA-2014-133228,20140404,20140409,193,104,2,90,5.47,1,0.0,2.3521
3957,CA-2016-114951,20160626,20160703,483,244,2,35,22.14,3,0.0,6.4206
3960,CA-2016-156573,20160529,20160602,484,325,2,306,44.76,3,0.2,14.547
3964,CA-2017-134838,20170219,20170220,485,189,3,62,44.67,3,0.0,12.0609
3975,CA-2016-167556,20160329,20160402,486,8,2,16,414.0,8,0.0,124.2
3977,US-2016-116400,20161022,20161024,487,326,3,98,39.92,4,0.0,11.1776
3980,CA-2014-114517,20141223,20141227,488,193,2,40,53.316,2,0.4,-19.5492
3982,CA-2017-119564,20171215,20171220,489,114,2,25,22.77,3,0.0,9.7911
3983,CA-2016-135265,20160707,20160709,391,13,1,62,287.968,4,0.2,-3.5996
3986,CA-2016-108735,20160417,20160421,231,145,2,307,257.499,3,0.15,24.2352
3989,US-2016-159415,20160417,20160422,490,327,2,32,79.12,5,0.2,13.846
3990,CA-2014-122588,20141125,20141127,491,152,1,308,52.96,2,0.0,20.1248
3992,CA-2015-161998,20150501,20150505,492,152,2,33,63.552,3,0.2,14.2992
3995,CA-2015-105627,20150308,20150312,493,305,2,309,512.94,3,0.0,97.4586
3996,CA-2015-105627,20150308,20150312,493,246,2,309,860.93,7,0.0,189.4046
3999,CA-2015-105627,20150308,20150312,493,251,2,309,373.08,6,0.0,82.0776
4000,US-2015-149629,20150717,20150720,66,53,1,310,231.92,5,0.2,5.798
4001,CA-2014-116834,20141011,20141016,447,219,2,25,63.47,11,0.0,19.041
4003,CA-2016-145730,20160303,20160308,190,71,2,26,637.896,3,0.3,-127.5792
4010,CA-2017-144463,20170101,20170105,21,328,2,69,474.43,11,0.0,199.2606
4021,CA-2014-154963,20140622,20140627,494,34,2,139,170.058,3,0.3,-4.8588
4023,CA-2014-154963,20140622,20140627,494,2,2,139,853.93,5,0.3,0.0
4024,CA-2017-130764,20171027,20171028,495,238,3,50,556.665,5,0.15,6.549
4031,CA-2017-124296,20171224,20171228,424,260,2,166,232.88,4,0.0,60.5488
4038,CA-2014-110786,20141229,20150102,124,293,2,50,24.9,5,0.0,8.217
4044,CA-2014-110786,20141229,20150102,124,307,2,50,70.56,6,0.0,23.9904
4045,CA-2015-137750,20150625,20150630,406,107,2,50,204.85,5,0.0,57.358
4050,CA-2017-136350,20170624,20170626,496,148,1,75,276.69,3,0.0,49.8042
4051,CA-2017-136350,20170624,20170626,496,55,1,75,172.764,2,0.1,32.6332
4053,CA-2014-122931,20140929,20141003,431,228,2,117,409.272,2,0.4,-81.8544
4057,CA-2014-122931,20140929,20141003,431,164,2,117,67.176,1,0.4,-20.1528
4060,CA-2015-124058,20151120,20151124,25,97,2,167,572.16,3,0.2,35.76
4072,CA-2016-145303,20160828,20160831,422,216,3,311,156.3728,2,0.32,-52.8908
4075,CA-2017-108112,20171115,20171120,493,117,2,312,220.064,4,0.2,55.016
4076,CA-2017-108112,20171115,20171120,493,206,2,312,339.136,4,0.2,0.0
4089,US-2014-156559,20140819,20140826,497,329,2,132,638.82,9,0.0,172.4814
4104,CA-2017-137456,20171221,20171221,101,150,4,313,15.92,2,0.0,7.0048
4109,CA-2015-105599,20150907,20150907,247,297,4,75,27.414,3,0.4,-14.1639
4111,CA-2015-153717,20151225,20160101,498,330,2,31,160.98,1,0.0,20.9274
4126,CA-2017-123239,20170727,20170731,499,154,1,71,91.032,3,0.2,-2.2758
4141,CA-2017-127313,20171201,20171204,108,327,3,114,79.12,5,0.2,13.846
4146,CA-2017-112725,20170130,20170206,104,21,2,50,120.784,1,0.2,-13.5882
4147,CA-2015-136196,20151128,20151204,422,45,2,314,322.59,3,0.0,64.518
4169,CA-2014-157924,20141011,20141013,44,331,3,142,433.568,2,0.2,-65.0352
4185,CA-2016-143749,20161205,20161207,365,332,3,47,81.94,1,0.0,20.485
4193,CA-2015-150875,20151116,20151120,34,3,2,315,696.42,2,0.0,160.1766
4196,CA-2016-124233,20160408,20160414,296,132,2,3,24.7,5,0.0,10.374
4206,CA-2014-145387,20141031,20141102,292,244,1,316,14.76,2,0.0,4.2804
4208,CA-2014-145387,20141031,20141102,292,70,1,316,17.67,3,0.0,7.7748
4209,CA-2014-145387,20141031,20141102,292,295,1,316,1604.9,5,0.0,481.47
4210,CA-2014-145387,20141031,20141102,292,245,1,316,385.686,1,0.3,-60.6078
4218,CA-2017-149881,20170401,20170403,500,333,3,50,482.664,8,0.15,85.176
4224,CA-2017-134565,20170611,20170613,368,141,1,87,174.42,3,0.0,41.8608
4226,US-2014-102631,20141213,20141217,92,334,2,36,94.428,3,0.6,-42.4926
4228,CA-2015-154970,20150105,20150110,501,81,2,87,61.584,1,0.2,-6.9282
4230,CA-2017-100223,20170705,20170710,182,148,2,317,332.028,9,0.6,-348.6294
4247,CA-2017-117702,20171128,20171204,24,46,2,318,1049.2,5,0.0,272.792
4248,CA-2017-117702,20171128,20171204,24,201,2,318,20.9,5,0.0,7.524
4250,CA-2016-157336,20161201,20161205,502,105,1,271,751.92,4,0.0,150.384
4251,CA-2014-168130,20140919,20140919,503,223,4,75,887.103,7,0.1,177.4206
4257,CA-2017-163160,20171013,20171016,252,144,3,319,10.476,3,0.6,-6.8094
4259,CA-2016-124793,20160314,20160316,480,163,3,87,196.784,2,0.2,-22.1382
4265,US-2016-131611,20161105,20161109,377,121,2,49,863.128,8,0.3,-160.2952
4267,US-2016-131611,20161105,20161109,377,258,2,49,956.6648,7,0.32,-225.0976
4270,US-2017-124821,20170625,20170629,292,116,1,25,871.4,4,0.0,148.138
4271,CA-2015-166975,20151126,20151130,504,334,2,320,692.472,11,0.2,190.4298
4272,CA-2016-123806,20161124,20161127,161,143,1,318,207.76,4,0.0,85.1816
4279,US-2016-107440,20160416,20160420,503,293,2,321,9.96,2,0.0,3.2868
4282,CA-2014-166989,20141114,20141118,505,291,2,75,69.264,2,0.1,14.6224
4285,CA-2015-105690,20151121,20151126,506,210,1,322,246.1328,2,0.32,-76.0116
4292,CA-2017-102407,20171209,20171213,229,40,1,10,896.328,9,0.2,22.4082
4295,CA-2017-101581,20171022,20171027,434,48,2,172,177.225,5,0.5,-120.513
4296,CA-2017-169124,20170703,20170710,223,328,2,323,4658.039999999999,3,0.0,1956.3768
4301,CA-2017-129021,20170823,20170826,54,167,1,269,2.784,2,0.2,0.4176
4305,CA-2014-162278,20141026,20141030,507,98,1,51,63.92,4,0.0,3.196
4310,CA-2014-125829,20141104,20141111,313,74,2,62,573.728,4,0.2,-64.5444
4319,US-2017-136189,20171207,20171211,257,335,2,324,82.38,6,0.0,25.5378
4337,CA-2015-154795,20151220,20151224,508,211,2,325,14.368,2,0.2,3.9512
4347,CA-2016-120355,20160918,20160925,303,139,2,326,631.782,2,0.1,140.396
4348,CA-2016-120355,20160918,20160925,303,336,2,326,60.72,3,0.0,26.1096
4359,CA-2017-162565,20171211,20171211,509,130,4,81,77.72,1,0.6,-66.062
4360,CA-2017-162565,20171211,20171211,509,172,4,81,520.464,2,0.3,-14.8704
4376,CA-2014-166954,20140425,20140430,216,18,2,327,303.25,5,0.0,63.6825
4378,CA-2014-166954,20140425,20140430,216,172,2,327,1487.04,5,0.2,148.704
4382,CA-2015-152891,20151025,20151030,310,91,2,50,253.176,3,0.2,-31.647
4384,US-2015-122784,20150720,20150727,174,337,2,251,384.944,4,0.3,-126.4816
4386,US-2015-122784,20150720,20150727,174,10,2,251,913.43,5,0.3,-52.196
4390,CA-2017-111556,20171120,20171122,130,216,3,18,183.968,2,0.2,-25.2956
4398,US-2014-138758,20140707,20140711,510,163,2,256,172.186,2,0.3,-46.7362
4399,US-2014-138758,20140707,20140711,510,102,2,114,69.008,2,0.2,12.0764
4402,CA-2016-131737,20160317,20160317,508,130,4,290,971.5,5,0.0,252.59
4419,CA-2014-160157,20141220,20141227,481,30,2,328,190.848,3,0.2,-21.4704
4424,CA-2017-159464,20170518,20170519,194,338,3,329,302.94,3,0.0,75.735
4429,CA-2017-119452,20170321,20170327,409,302,2,233,1805.88,6,0.0,523.7052
4433,CA-2016-168893,20161103,20161108,177,153,1,1,24.1,5,0.0,9.158
4435,CA-2016-168893,20161103,20161108,177,339,1,1,842.94,3,0.0,160.1586
4449,CA-2015-121965,20150619,20150623,42,113,2,3,12.56,2,0.0,4.0192
4452,CA-2016-147137,20160704,20160706,494,111,3,35,25.4,5,0.0,8.636
4454,CA-2016-147137,20160704,20160706,494,158,3,35,1279.165,5,0.15,225.735
4456,US-2015-146745,20150903,20150908,511,83,2,50,129.568,2,0.2,-12.9568
4460,US-2017-125717,20170928,20171001,119,107,3,17,32.776,1,0.2,3.2776
4469,CA-2017-168641,20171124,20171201,300,258,2,18,321.568,2,0.2,-16.0784
4471,CA-2017-156895,20170508,20170512,53,310,2,4,128.058,3,0.3,-23.7822
4472,CA-2017-121300,20170929,20170929,27,236,4,330,63.686,1,0.3,-15.4666
4474,CA-2017-121300,20170929,20170929,27,340,4,330,344.22,2,0.4,-189.321
4476,CA-2017-121300,20170929,20170929,27,301,4,330,21.248,4,0.2,7.4368
4479,CA-2017-130211,20171022,20171022,168,40,4,331,248.98,2,0.0,54.7756
4491,CA-2017-105921,20170814,20170821,486,129,2,332,418.296,3,0.2,5.2287
4493,CA-2014-150798,20141201,20141203,512,111,1,37,8.128,2,0.2,1.4224
4495,CA-2014-150798,20141201,20141203,512,79,1,37,909.72,6,0.3,-51.984
4496,CA-2017-112753,20170618,20170623,513,118,2,3,917.9235,9,0.15,75.5937
4509,US-2014-138247,20141224,20141229,315,186,2,62,23.99,1,0.0,5.5177
4510,CA-2017-167003,20170523,20170529,514,146,2,69,171.288,3,0.2,-6.4233
4511,CA-2016-119935,20161110,20161114,160,325,2,187,37.3,2,0.0,17.158
4515,CA-2016-120873,20161027,20161101,515,200,1,333,290.98,1,0.0,75.6548
4522,CA-2014-109491,20140220,20140226,222,111,2,193,20.32,4,0.0,6.9088
4525,CA-2014-107454,20141102,20141106,516,189,2,40,89.34,6,0.0,24.1218
4528,US-2017-105046,20170717,20170723,339,8,2,334,39.08,4,0.0,14.4596
4531,CA-2016-118759,20161114,20161117,223,133,3,16,408.006,2,0.1,72.5344
4533,CA-2014-140403,20141010,20141010,73,6,4,335,122.352,3,0.2,13.7646
4536,CA-2017-138464,20170708,20170712,517,240,2,25,15.84,3,0.0,4.9104
4541,CA-2015-104129,20150227,20150302,518,306,2,190,493.92,7,0.3,-28.224
4544,CA-2015-126557,20150712,20150717,519,42,1,11,383.607,9,0.3,-5.4801
4549,CA-2015-126557,20150712,20150717,519,57,1,11,7.76,1,0.6,-2.134
4552,US-2014-165862,20140713,20140717,520,237,2,130,351.216,3,0.2,4.3902
4553,US-2014-106334,20141227,20150102,521,77,2,45,230.28,3,0.2,23.028
4560,CA-2014-110219,20140505,20140508,5,16,3,336,127.869,3,0.3,-9.1335
4563,CA-2015-118871,20151204,20151209,338,341,1,337,36.4,5,0.0,13.832
4564,CA-2017-129490,20170926,20170930,322,320,2,312,419.136,4,0.2,-57.6312
4570,CA-2014-169460,20140419,20140421,166,45,1,170,76.14,3,0.0,26.649
4575,CA-2016-139395,20161212,20161218,522,182,2,289,33.48,4,0.0,8.7048
4582,CA-2016-120250,20160919,20160922,356,342,3,4,25.632,3,0.2,3.8448
4589,US-2017-163790,20171102,20171104,372,343,1,338,25.02,3,0.0,10.5084
4593,CA-2016-129868,20161226,20161231,523,310,2,10,146.352,3,0.2,-5.4882
4595,CA-2016-129868,20161226,20161231,523,44,2,10,902.712,3,0.2,33.8517
4600,CA-2015-146948,20150716,20150720,524,110,2,318,150.98,1,0.0,43.7842
4611,US-2017-141852,20171109,20171114,13,70,2,116,47.12,8,0.0,20.7328
4619,CA-2015-117800,20150921,20150926,442,69,2,339,542.94,3,0.0,141.1644
4626,CA-2017-147228,20170909,20170914,2,70,2,32,14.136,3,0.2,4.2408
4631,US-2015-126235,20151015,20151015,138,344,4,340,17.14,2,0.0,6.1704
4633,CA-2017-168396,20170803,20170808,94,100,1,45,123.96,3,0.0,11.1564
4634,CA-2015-130456,20150821,20150826,37,345,2,45,586.398,6,0.15,34.494
4643,CA-2017-130141,20171022,20171024,525,346,1,270,579.136,4,0.2,-28.9568
4646,CA-2016-143910,20160812,20160816,328,85,2,75,145.764,2,0.1,-8.098
4648,CA-2016-139556,20160426,20160501,526,317,2,16,434.646,3,0.1,62.7822
4662,CA-2015-112130,20150503,20150507,527,50,2,4,844.116,6,0.3,-36.1764
4667,CA-2016-116547,20160110,20160117,466,176,2,25,79.92,4,0.0,34.3656
4670,US-2017-133200,20170506,20170511,528,89,2,70,623.4648,7,0.32,-119.1918
4675,CA-2016-133550,20160731,20160806,40,56,2,90,272.94,3,0.0,30.0234
